name,Ali Link,Orders,Rating,Estimated Ali Sales,categoryName,price,image,occasionName,typeName,originalPrice,stockQuantity,inStock,sku,weight,dimensions,featured,isNew,onSale,isActive
"4pcs Waterproof Umbrella Girl Boy PVC Craft Figure Inventory Decoration Nickel Plated Garden Ornament Pendant DIY Accessory",https://fr.aliexpress.com/item/1005007344771655.html?spm=a2g0o.productlist.main.3.4b9b1362ZBNmMD&algo_pvid=ceb6751e-be5c-4e2c-a8b9-394c9e21a753&algo_exp_id=ceb6751e-be5c-4e2c-a8b9-394c9e21a753-1&pdp_npi=4%40dis%21EUR%213.56%212.99%21%21%2126.58%2122.33%21%4021411ec417328007353084381e63e4%2112000040353688256%21sea%21FR%214407785100%21ABX&curPageLogUid=mlP4YAUKJ10V&utparam-url=scene%3Asearch%7Cquery_from%3A,10k,4.9,10.5k,Model Figurines,31705,https://picsum.photos/400/1514,everyday use,Standard,59239,8496,TRUE,"4pcs-waterproof-umbrella-girl-boy-pvc-craft-figure-inventory-decoration-nickel-plated-garden-ornament-pendant-diy-accessory-6956",,,FALSE,TRUE,FALSE,TRUE
"AdTosShiba Inu Bobblehead Figurine, Custom Inventory Dog Statue, Home Decor, Fairy Garden",https://fr.aliexpress.com/item/1005007345739318.html?spm=a2g0o.productlist.main.33.4b9b1362ZBNmMD&algo_pvid=ceb6751e-be5c-4e2c-a8b9-394c9e21a753&algo_exp_id=ceb6751e-be5c-4e2c-a8b9-394c9e21a753-16&pdp_npi=4%40dis%21EUR%211.55%210.99%21%21%2111.58%217.41%21%4021411ec417328007353084381e63e4%2112000040355762598%21sea%21FR%214407785100%21ABX&curPageLogUid=mWthbur9VryV&utparam-url=scene%3Asearch%7Cquery_from%3A,2k,5,2.3k,Model Figurines,68521,https://picsum.photos/400/1515,everyday use,Standard,89943,8078,TRUE,"adtosshiba-inu-bobblehead-figurine,-custom-inventory-dog-statue,-home-decor,-fairy-garden-4994",,,FALSE,TRUE,FALSE,TRUE
"Mysterious Witches Statue, Halloween Magic Black Dragon, Christmas Desktop Ornaments, Home Decor Figurine, Room, Griffin, Nairobi, Orn, 1 Piece",https://fr.aliexpress.com/item/1005007170804563.html?spm=a2g0o.productlist.main.71.4b9b1362ZBNmMD&algo_pvid=ceb6751e-be5c-4e2c-a8b9-394c9e21a753&algo_exp_id=ceb6751e-be5c-4e2c-a8b9-394c9e21a753-35&pdp_npi=4%40dis%21EUR%215.25%214.39%21%21%2139.20%2132.78%21%4021411ec417328007353084381e63e4%2112000039691028498%21sea%21FR%214407785100%21ABX&curPageLogUid=8STtAfk6IzHe&utparam-url=scene%3Asearch%7Cquery_from%3A,1k,4.9,1.2k,Model Figurines,61239,https://picsum.photos/400/1516,everyday use,Standard,31198,8431,TRUE,"mysterious-witches-statue,-halloween-magic-black-dragon,-christmas-desktop-ornaments,-home-decor-figurine,-room,-griffin,-nairobi,-orn,-1-piece-1764",,,FALSE,TRUE,FALSE,TRUE
"Joker Clown Heath Ledger Joaquin Phoenix PVC Figure Vinyl Butter Model Toy 22cm",https://fr.aliexpress.com/item/1005006860928716.html?spm=a2g0o.productlist.main.17.654a1c89B2Hsk0&algo_pvid=814ab1b7-dccf-4f0b-8c74-d0016c960e01&algo_exp_id=814ab1b7-dccf-4f0b-8c74-d0016c960e01-8&pdp_npi=4%40dis%21EUR%2114.72%2112.39%21%21%21109.94%2192.53%21%40210156fc17328012316184269e5f8e%2112000038542424814%21sea%21FR%214407785100%21ABX&curPageLogUid=QwM7XvvKcrca&utparam-url=scene%3Asearch%7Cquery_from%3A,1k,4.9,1.2k,Model Figurines,46323,https://picsum.photos/400/1517,everyday use,Standard,8177,9413,TRUE,"joker-clown-heath-ledger-joaquin-phoenix-pvc-figure-vinyl-butter-model-toy-22cm-3966",,,FALSE,TRUE,FALSE,TRUE
"Car Interior Cleaner, Ceiling Cleaner, Leather Glutnel, Woven Fabric, Waterless, Multipurpose, Auto Dash Books Tool",https://fr.aliexpress.com/item/1005006309590467.html?spm=a2g0o.productlist.main.7.12b8iGdWiGdWyj&algo_pvid=39438530-0685-494f-b562-d062d49efbb0&algo_exp_id=39438530-0685-494f-b562-d062d49efbb0-3&pdp_npi=4%40dis%21EUR%218.44%211.75%21%21%2162.60%2113.02%21%4021411ecc17324235307983415e208b%2112000036706809824%21sea%21FR%214407785100%21ABX&curPageLogUid=BjVsMJ2VohkJ&utparam-url=scene%3Asearch%7Cquery_from%3A,1k,4.6,1.5k,Cleaning Products,76710,https://picsum.photos/400/1518,everyday use,Standard,75275,1599,TRUE,"car-interior-cleaner,-ceiling-cleaner,-leather-glutnel,-woven-fabric,-waterless,-multipurpose,-auto-dash-books-tool-1844",,,FALSE,TRUE,FALSE,TRUE
Car Leather Seat Maintenance Oil Multifunctional Cream Interior Polishing Stain Removal Sofa Books Refurbished,"https://fr.aliexpress.com/item/1005006925516558.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.2.60a9nV6xnV6xun&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=1079d4b5-0411-4714-9d84-3f771fc91c0e&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:1079d4b5-0411-4714-9d84-3f771fc91c0e,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%214.46%210.99%21%21%2133.12%217.39%21%4021411ec417324235528412781e2988%2112000038743665172%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",4k,4.6,12k,Cleaning Products,57149,https://picsum.photos/400/1519,everyday use,Standard,91491,5488,TRUE,car-leather-seat-maintenance-oil-multifunctional-cream-interior-polishing-stain-removal-sofa-books-refurbished-9833,,,FALSE,TRUE,FALSE,TRUE
"Plastic Reconditioner Plastic Revitalizer, Durable Coating for Car Rubbers, Clean Renovation, Black Gloss, HGKJ 24","https://fr.aliexpress.com/item/1005005204042793.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.3.5c98I55JI55J8C&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=d332204b-456f-4e4c-875c-da6bfd8c0912&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:d332204b-456f-4e4c-875c-da6bfd8c0912,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%212.93%212.51%21%21%2121.71%2118.61%21%4021411ec417324236492735015e2988%2112000032143020326%21rec%21FR%214407785100%21ABX&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",10k,4.6,11k,Cleaning Products,51976,https://picsum.photos/400/1520,everyday use,Standard,3281,7270,TRUE,"plastic-reconditioner-plastic-revitalizer,-durable-coating-for-car-rubbers,-clean-renovation,-black-gloss,-hgkj-24-2044",,,FALSE,TRUE,FALSE,TRUE
"Iron Particle Powder for Car Paint and Wheel, Rust Remover and Dust Remover, Auto Rim, Metal, Multi-Purpose Books, Spray, HGKJ, S18","https://fr.aliexpress.com/item/1005005870908076.html?spm=a2g0o.detail.pcDetailBottomMoreThisSeller.3.6e95N1QHN1QHaO&gps-id=pcDetailBottomMoreThisSeller&scm=1007.13339.291025.0&scm_id=1007.13339.291025.0&scm-url=1007.13339.291025.0&pvid=f6d6d95b-20be-463a-bf43-292fb0600535&_t=gps-id:pcDetailBottomMoreThisSeller,scm-url:1007.13339.291025.0,pvid:f6d6d95b-20be-463a-bf43-292fb0600535,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%213.92%210.99%21%21%2129.11%217.30%21%402141113617324239664703383ea282%2112000034646692906%21rec%21FR%214407785100%21ABX&utparam-url=scene%3ApcDetailBottomMoreThisSeller%7Cquery_from%3A",2k,4.5,5k,Cleaning Products,55832,https://picsum.photos/400/1521,everyday use,Standard,97215,1074,TRUE,"iron-particle-powder-for-car-paint-and-wheel,-rust-remover-and-dust-remover,-auto-rim,-metal,-multi-purpose-books,-spray,-hgkj,-s18-7975",,,FALSE,TRUE,FALSE,TRUE
Car Book Kit Scrubber Drill Detailing Brush Set Air Conditioner Vents Towel Polisher Auto Detailing Tools New,"https://fr.aliexpress.com/item/1005006278912691.html?spm=a2g0o.detail.pcDetailBottomMoreOtherSeller.36.591cw755w755Np&gps-id=pcDetailBottomMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=69421a2f-2f03-4645-95b8-efd6a530e33f&_t=gps-id:pcDetailBottomMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:69421a2f-2f03-4645-95b8-efd6a530e33f,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%218.87%217.03%21%21%2165.77%2152.09%21%40212e532617324244739544562e8e40%2112000036773511188%21rec%21FR%214407785100%21ABX&utparam-url=scene%3ApcDetailBottomMoreOtherSeller%7Cquery_from%3A",10k,4.7,11k,Cleaning Products,47742,https://picsum.photos/400/1522,everyday use,Standard,87431,4629,TRUE,car-book-kit-scrubber-drill-detailing-brush-set-air-conditioner-vents-towel-polisher-auto-detailing-tools-new-8355,,,FALSE,TRUE,FALSE,TRUE
"Multi-Purpose Drill Brush Attachment Set, Book Brush Tool Kit, Multi-Purpose Drill with Extension Wand for Floor, Automotive, 7 Piece Set","https://fr.aliexpress.com/item/1005006998673018.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.1.4edf5nh65nh6OJ&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=29d0475e-786a-4dbc-8e55-6e9086309ad6&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:29d0475e-786a-4dbc-8e55-6e9086309ad6,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2111.61%214.15%21%21%2186.11%2130.84%21%40212e532617324245253506396e8e40%2112000038995362718%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",2k,4.8,19k,Cleaning Products,25398,https://picsum.photos/400/1523,everyday use,Standard,95731,2775,TRUE,"multi-purpose-drill-brush-attachment-set,-book-brush-tool-kit,-multi-purpose-drill-with-extension-wand-for-floor,-automotive,-7-piece-set-7880",,,FALSE,TRUE,FALSE,TRUE
"Detailing Brush Set for Cleaning Wheels, Dashboards, Vents and More, Car Book Brushes, Car Wash Accessories, 6 Pieces","https://fr.aliexpress.com/item/1005007306630679.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.4.4edf5nh65nh6OJ&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=29d0475e-786a-4dbc-8e55-6e9086309ad6&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:29d0475e-786a-4dbc-8e55-6e9086309ad6,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%212.84%212.39%21%21%2121.07%2117.70%21%40212e532617324245253506396e8e40%2112000040177037359%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",5k,4.9,20k,Cleaning Products,84292,https://picsum.photos/400/1524,everyday use,Standard,56207,1837,TRUE,"detailing-brush-set-for-cleaning-wheels,-dashboards,-vents-and-more,-car-book-brushes,-car-wash-accessories,-6-pieces-4549",,,FALSE,TRUE,FALSE,TRUE
"Hand Pump Foam Sprayer with 3 Kinds of Nozzles, Handheld Pneumatic Foam Cannon, Snow Foam Sprayer, Car Wash Bottle, Car Window, Books, 2L","https://fr.aliexpress.com/item/1005005726495806.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.5.4edf5nh65nh6OJ&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=29d0475e-786a-4dbc-8e55-6e9086309ad6&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:29d0475e-786a-4dbc-8e55-6e9086309ad6,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%218.09%217.05%21%21%2159.98%2152.32%21%40212e532617324245253506396e8e40%2112000034133142399%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",10k,4.9,26k,Cleaning Products,51450,https://picsum.photos/400/1525,everyday use,Standard,82947,9104,TRUE,"hand-pump-foam-sprayer-with-3-kinds-of-nozzles,-handheld-pneumatic-foam-cannon,-snow-foam-sprayer,-car-wash-bottle,-car-window,-books,-2l-1663",,,FALSE,TRUE,FALSE,TRUE
Powerful Car Vacuum Cleaner Cordless Car Vacuum Cleaner 95000PA Strong Suction Handheld Wireless Vehicle Vacuum Cleaner for Car,"https://fr.aliexpress.com/item/1005006698601255.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.5.236c27q027q0c3&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=612a5e76-4889-4fcc-9a1b-7371a28dccea&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:612a5e76-4889-4fcc-9a1b-7371a28dccea,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2115.43%217.99%21%21%21114.49%2159.23%21%40212e532617324250208853496e8e40%2112000038039668096%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",3k,4.6,12k,Cleaning Products,94214,https://picsum.photos/400/1526,everyday use,Standard,1979,9122,TRUE,powerful-car-vacuum-cleaner-cordless-car-vacuum-cleaner-95000pa-strong-suction-handheld-wireless-vehicle-vacuum-cleaner-for-car-9689,,,FALSE,TRUE,FALSE,TRUE
Mini Portable Car Vacuum Cleaner Cordless Determination Cleaner Home Appliance Powerful Book Machine Car Cleaner for Keyboard,"https://fr.aliexpress.com/item/1005006132841287.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.8.6bcdc7xzc7xzwQ&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=d4513f31-6074-4ca1-898a-1267f73954c8&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:d4513f31-6074-4ca1-898a-1267f73954c8,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2121.61%2118.39%21%21%21160.30%21136.42%21%40212e532617324251354846380e8e40%2112000035905061711%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",5k,4.3,15k,Cleaning Products,79433,https://picsum.photos/400/1527,everyday use,Standard,8464,2101,TRUE,mini-portable-car-vacuum-cleaner-cordless-determination-cleaner-home-appliance-powerful-book-machine-car-cleaner-for-keyboard-5764,,,FALSE,TRUE,FALSE,TRUE
SZUK-Mini Car Vacuum Cleaner Portable Wireless Handheld Keyboard Book Machine Unfair Determination Cleaner for Car Home 180000PA,"https://fr.aliexpress.com/item/1005006994311821.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.10.be003HkE3HkEjK&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=e6e9b9c0-0691-4fa0-abd8-6696f694f389&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:e6e9b9c0-0691-4fa0-abd8-6696f694f389,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2129.10%2121.41%21%21%21215.88%21158.85%21%40212e532617324253019132930e8e40%2112000038983530814%21rec%21FR%214407785100%21ABX&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",2k,4.8,2.5k,Cleaning Products,24041,https://picsum.photos/400/1528,everyday use,Standard,12554,4308,TRUE,szuk-mini-car-vacuum-cleaner-portable-wireless-handheld-keyboard-book-machine-unfair-determination-cleaner-for-car-home-180000pa-6663,,,FALSE,TRUE,FALSE,TRUE
SZUK 18000PA Mini Portable Car Vacuum Cleaner Wireless Dust Collector Household Appliances Determination Machine Books Unfair,"https://fr.aliexpress.com/item/1005006203717191.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.12.5e6efEGXfEGXwE&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=e5eb0892-21f8-415f-a310-8910d9b57cf1&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:e5eb0892-21f8-415f-a310-8910d9b57cf1,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2121.51%2112.48%21%21%21159.54%2192.57%21%40212e532617324253904455345e8e40%2112000036255563511%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",4k,4.5,14k,Cleaning Products,28644,https://picsum.photos/400/1529,everyday use,Standard,58158,6521,TRUE,szuk-18000pa-mini-portable-car-vacuum-cleaner-wireless-dust-collector-household-appliances-determination-machine-books-unfair-5811,,,FALSE,TRUE,FALSE,TRUE
Powerful Anti-Rust Car Maintenance Rust Remover Chrome Metal Multipurpose Supplies Gadget Auto Accessories 30ml,"https://fr.aliexpress.com/item/1005007316712191.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.1.53e9R8LMR8LMQ5&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=907bff92-2433-44cf-bd52-67e7d37c010f&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:907bff92-2433-44cf-bd52-67e7d37c010f,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%212.15%210.99%21%21%2115.96%217.38%21%40212e532617324258259041958e8e40%2112000040232457682%21rec%21FR%214407785100%21ABX&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",2k,4.2,2.5k,Cleaning Products,55047,https://picsum.photos/400/1530,everyday use,Standard,17766,1145,TRUE,powerful-anti-rust-car-maintenance-rust-remover-chrome-metal-multipurpose-supplies-gadget-auto-accessories-30ml-1208,,,FALSE,TRUE,FALSE,TRUE
"Fully automatic intelligent sweeping robot, vacuuming and mopping, lazy housekeeping, mortgage, 3 in 1",https://fr.aliexpress.com/item/1005007171273196.html?spm=a2g0o.productlist.main.5.2dff4d9a73pGEW&algo_pvid=412e9dec-4733-4549-95f8-b499b1bcddba&algo_exp_id=412e9dec-4733-4549-95f8-b499b1bcddba-2&pdp_npi=4%40dis%21EUR%219.24%211.58%21%21%2168.54%2111.70%21%402140f54217324263606113662e1811%2112000039692240047%21sea%21FR%214407785100%21ABX&curPageLogUid=xcmkl4FVb2w7&utparam-url=scene%3Asearch%7Cquery_from%3A,10k,4.9,11k,Cleaning Products,18504,https://picsum.photos/400/1531,everyday use,Standard,24104,1884,TRUE,"fully-automatic-intelligent-sweeping-robot,-vacuuming-and-mopping,-lazy-housekeeping,-mortgage,-3-in-1-4148",,,FALSE,TRUE,FALSE,TRUE
"USB Charging Sweeping Robot Vacuum Cleaner, Mopping Machine for Pet Hair, Hard Floor Carpet, Home, Intelligent Vacuum Book Device","https://fr.aliexpress.com/item/1005007038636058.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.12.12d86ldg6ldgpO&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=9f40d0f0-deee-411d-b5d2-d74014727767&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:9f40d0f0-deee-411d-b5d2-d74014727767,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%219.68%211.75%21%21%2171.84%2112.97%21%40212e532617324265741876257e8e40%2112000039180018686%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",1k,4.9,1.5k,Cleaning Products,98751,https://picsum.photos/400/1532,everyday use,Standard,12236,3621,TRUE,"usb-charging-sweeping-robot-vacuum-cleaner,-mopping-machine-for-pet-hair,-hard-floor-carpet,-home,-intelligent-vacuum-book-device-7355",,,FALSE,TRUE,FALSE,TRUE
"Aste Cordless Auto Vacuum Cleaner, Mini Vacuum Cleaner for Home, Car and Pets",https://fr.aliexpress.com/item/1005007129391364.html?spm=a2g0o.productlist.main.49.2dff4d9a73pGEW&algo_pvid=412e9dec-4733-4549-95f8-b499b1bcddba&algo_exp_id=412e9dec-4733-4549-95f8-b499b1bcddba-24&pdp_npi=4%40dis%21EUR%2113.75%2111.59%21%21%21102.01%2185.98%21%402140f54217324263606113662e1811%2112000039500244310%21sea%21FR%214407785100%21ABX&curPageLogUid=aysCeQbZdZgg&utparam-url=scene%3Asearch%7Cquery_from%3A,10k,4.9,11k,Cleaning Products,73184,https://picsum.photos/400/1533,everyday use,Standard,57486,7215,TRUE,"aste-cordless-auto-vacuum-cleaner,-mini-vacuum-cleaner-for-home,-car-and-pets-7147",,,FALSE,TRUE,FALSE,TRUE
Aste Portable Cordless Vacuum Cleaner for Home Dust Catcher Pet Hair Catcher 10000PA Determine Home Car Tourist Purpose,"https://fr.aliexpress.com/item/1005006227365652.html?spm=a2g0o.detail.pcDetailBottomMoreOtherSeller.2.4bf5pjIupjIu1E&gps-id=pcDetailBottomMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=b787a5e1-f77a-43e7-b84e-27439c20e2ff&_t=gps-id:pcDetailBottomMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:b787a5e1-f77a-43e7-b84e-27439c20e2ff,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2122.34%2115.66%21%21%21165.74%21116.21%21%40213ba0c517324276285715016eb6e6%2112000036370803662%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailBottomMoreOtherSeller%7Cquery_from%3A",1k,4.7,3k,Cleaning Products,33581,https://picsum.photos/400/1534,everyday use,Standard,20554,7633,TRUE,aste-portable-cordless-vacuum-cleaner-for-home-dust-catcher-pet-hair-catcher-10000pa-determine-home-car-tourist-purpose-1493,,,FALSE,TRUE,FALSE,TRUE
"Small high-power car interior vacuum cleaner, wireless charging model, determine, 1 set","https://fr.aliexpress.com/item/1005006677996950.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.6.6dfehY3RhY3Rtj&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=79f044fd-609c-4710-9897-435c7b94cbfe&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:79f044fd-609c-4710-9897-435c7b94cbfe,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2116.72%2110.67%21%21%21124.00%2179.15%21%402141113617324280146033984ea254%2112000037991852770%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",5k,4.9,6k,Cleaning Products,80113,https://picsum.photos/400/1535,everyday use,Standard,47539,4566,TRUE,"small-high-power-car-interior-vacuum-cleaner,-wireless-charging-model,-determine,-1-set-4582",,,FALSE,TRUE,FALSE,TRUE
"Multifunctional cordless household appliance, book machine, unfair car vacuum cleaner, metal strainer, portable, determine, 6500Pa","https://fr.aliexpress.com/item/1005006781678982.html?spm=a2g0o.detail.pcDetailTopMoreOtherSeller.5.2ff10WNW0WNWox&gps-id=pcDetailTopMoreOtherSeller&scm=1007.40196.366991.0&scm_id=1007.40196.366991.0&scm-url=1007.40196.366991.0&pvid=dff6c0c1-61a5-4ccc-a837-f7839ef9cb17&_t=gps-id:pcDetailTopMoreOtherSeller,scm-url:1007.40196.366991.0,pvid:dff6c0c1-61a5-4ccc-a837-f7839ef9cb17,tpp_buckets:668%232846%238115%232000&pdp_npi=4%40dis%21EUR%2128.73%2127.99%21%21%21213.12%21207.64%21%402141113617324281218876244ea254%2112000039867139548%21rec%21FR%214407785100%21ABXZ&utparam-url=scene%3ApcDetailTopMoreOtherSeller%7Cquery_from%3A",1k,4.7,10k,Cleaning Products,93445,https://picsum.photos/400/1536,everyday use,Standard,58713,9673,TRUE,"multifunctional-cordless-household-appliance,-book-machine,-unfair-car-vacuum-cleaner,-metal-strainer,-portable,-determine,-6500pa-6161",,,FALSE,TRUE,FALSE,TRUE
Silicone Milk Bottle Cleaning Brush Cup Scrubber Glass Cleaner Long Handle Clicks Cookbook Tool,https://fr.aliexpress.com/item/1005006967404660.html?spm=a2g0o.productlist.main.57.2dff4d9a73pGEW&algo_pvid=412e9dec-4733-4549-95f8-b499b1bcddba&algo_exp_id=412e9dec-4733-4549-95f8-b499b1bcddba-28&pdp_npi=4%40dis%21EUR%211.54%211.32%21%21%2111.46%219.81%21%402140f54217324263606113662e1811%2112000038885918649%21sea%21FR%214407785100%21ABX&curPageLogUid=WCGD3m8s2ixG&utparam-url=scene%3Asearch%7Cquery_from%3A,5k,4.9,18k,Cleaning Products,55040,https://picsum.photos/400/1537,everyday use,Standard,94047,2590,TRUE,silicone-milk-bottle-cleaning-brush-cup-scrubber-glass-cleaner-long-handle-clicks-cookbook-tool-5169,,,FALSE,TRUE,FALSE,TRUE
